,tower,orbit,scene,tile,time_UTC,product,variable,med3x3,vegetation,climate,MAT_C,MAP_mm,elevation,lat,lon
2134,US-Ha1,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_2,3.4919295,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2135,US-Ha1,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_4,4.229163,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2136,US-Ha1,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_5,4.3338957,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2137,US-Ha2,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_2,3.5120075,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2138,US-Ha2,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_4,4.2499666,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2139,US-Ha2,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_5,4.3354583,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2140,US-xHA,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_2,3.471783,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2141,US-xHA,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_4,4.2306786,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2142,US-xHA,18395,12,18TYN,2021-10-03 18:11:26,L1CT_RAD,radiance_5,4.3646975,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2143,US-Ha1,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_2,4.055401,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2144,US-Ha1,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_4,4.598955,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2145,US-Ha1,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_5,4.5006175,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2146,US-Ha2,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_2,4.087694,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2147,US-Ha2,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_4,4.6378694,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2148,US-Ha2,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_5,4.5860634,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2149,US-xHA,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_2,4.0588474,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2150,US-xHA,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_4,4.6312675,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2151,US-xHA,18517,12,18TYN,2021-10-11 15:05:59,L1CT_RAD,radiance_5,4.5737724,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2152,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_2,6.6295376,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2153,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_4,7.2158575,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2154,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_5,6.6677,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2155,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_2,6.666353,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2156,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_4,7.230471,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2157,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_5,6.6143403,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2158,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_2,6.5918975,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2159,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_4,7.2244196,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2160,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L1CT_RAD,radiance_5,6.6373773,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2161,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,EmisWB,0.956,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2162,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST,283.36,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2163,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST_err,1.56,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2164,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,height,324.32,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2165,US-Ha1,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,view_zenith,29.247591,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2166,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,EmisWB,0.948,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2167,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST,283.74,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2168,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST_err,1.56,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2169,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,height,342.59058,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2170,US-Ha2,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,view_zenith,29.298111,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2171,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,EmisWB,0.954,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2172,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST,283.02,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2173,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,LST_err,1.56,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2174,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,height,330.4324,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2175,US-xHA,18533,8,18TYN,2021-10-12 14:18:17,L2T_LSTE,view_zenith,29.247591,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2176,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_2,7.366294,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2177,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_4,7.9573154,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2178,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_5,7.1920633,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2179,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_2,7.379781,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2180,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_4,7.961825,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2181,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_5,7.2202954,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2182,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_2,7.366294,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2183,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_4,7.941927,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2184,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L1CT_RAD,radiance_5,7.2381053,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2185,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,EmisWB,0.974,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2186,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST,291.02,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2187,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST_err,2.2,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2188,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,height,324.26077,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2189,US-Ha1,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,view_zenith,14.325653,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2190,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,EmisWB,0.976,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2191,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST,291.12,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2192,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST_err,2.24,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2193,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,height,344.56842,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2194,US-Ha2,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,view_zenith,14.3151,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2195,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,EmisWB,0.972,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2196,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST,291.1,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2197,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,LST_err,2.24,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2198,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,height,330.27878,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2199,US-xHA,18579,11,18TYN,2021-10-15 13:33:41,L2T_LSTE,view_zenith,14.345679,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2200,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_2,6.295294,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2201,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_4,7.0321593,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2202,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_5,6.561304,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2203,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_2,6.3154116,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2204,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_4,7.048233,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2205,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_5,6.566849,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2206,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_2,6.2744646,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2207,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_4,7.021197,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2208,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L1CT_RAD,radiance_5,6.5423765,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2209,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,EmisWB,0.946,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2210,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST,279.34,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2211,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST_err,2.44,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2212,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,height,324.36078,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2213,US-Ha1,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,view_zenith,27.32439,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2214,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,EmisWB,0.944,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2215,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST,279.52,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2216,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST_err,2.44,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2217,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,height,342.7444,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2218,US-Ha2,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,view_zenith,27.087616,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2219,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,EmisWB,0.94,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2220,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST,279.06,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2221,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,LST_err,2.8,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2222,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,height,329.67923,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2223,US-xHA,18594,10,18TYN,2021-10-16 12:46:55,L2T_LSTE,view_zenith,27.019287,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2224,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_2,5.7066503,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2225,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_4,6.4197493,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2226,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_5,6.0328727,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2227,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_2,5.6574273,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2228,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_4,6.383099,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2229,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_5,6.0627565,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2230,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_2,5.646317,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2231,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_4,6.3989396,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2232,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L1CT_RAD,radiance_5,6.054697,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2233,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,EmisWB,0.968,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2234,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST,276.46,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2235,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST_err,1.08,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2236,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,height,326.07224,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2237,US-Ha1,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,view_zenith,15.037381,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2238,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,EmisWB,0.97,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2239,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST,276.26,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2240,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST_err,1.08,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2241,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,height,343.76352,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2242,US-Ha2,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,view_zenith,15.007524,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2243,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,EmisWB,0.968,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2244,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST,276.46,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2245,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,LST_err,1.08,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2246,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,height,328.99533,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2247,US-xHA,18640,8,18TYN,2021-10-19 12:01:51,L2T_LSTE,view_zenith,15.061013,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2248,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_2,6.2974596,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2249,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_4,7.025299,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2250,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_5,6.6141963,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2251,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_2,6.3980913,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2252,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_4,7.046041,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2253,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_5,6.6741705,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2254,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_2,6.34838,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2255,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_4,7.031359,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2256,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L1CT_RAD,radiance_5,6.6254563,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2257,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,EmisWB,0.962,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2258,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST,281.72,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2259,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST_err,1.4,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2260,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,height,325.43936,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2261,US-Ha1,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,view_zenith,24.440481,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2262,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,EmisWB,0.972,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2263,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST,281.72,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2264,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST_err,1.4,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2265,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,height,343.4247,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2266,US-Ha2,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,view_zenith,24.286106,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2267,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,EmisWB,0.972,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2268,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST,281.5,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2269,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,LST_err,1.4,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2270,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,height,330.913,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2271,US-xHA,18655,9,18TYN,2021-10-20 11:15:02,L2T_LSTE,view_zenith,24.43536,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2272,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_2,5.7873907,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2273,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_4,6.4355917,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2274,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_5,5.81685,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2275,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_2,5.777821,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2276,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_4,6.4180965,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2277,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_5,5.9315314,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2278,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_2,5.660584,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2279,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_4,6.426736,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2280,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L1CT_RAD,radiance_5,5.7281857,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2281,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,EmisWB,0.916,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2282,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST,275.2,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2283,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST_err,1.84,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2284,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,height,324.38947,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2285,US-Ha1,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,view_zenith,16.360235,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2286,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,EmisWB,0.926,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2287,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST,275.22,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2288,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST_err,1.84,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2289,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,height,342.4602,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2290,US-Ha2,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,view_zenith,16.387033,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2291,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,EmisWB,0.91,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2292,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST,274.78,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2293,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,LST_err,1.84,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2294,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,height,327.82025,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2295,US-xHA,18735,12,18TYN,2021-10-25 15:24:21,L2T_LSTE,view_zenith,16.35164,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2296,US-Ha1,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_2,5.4736123,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2297,US-Ha1,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_4,6.2165737,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2298,US-Ha1,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_5,5.496289,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
2299,US-Ha2,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_2,5.37599,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2300,US-Ha2,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_4,5.9494815,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2301,US-Ha2,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_5,5.7629004,ENF,Dfb,6.56,1071,360,42.5393,-72.1779
2302,US-xHA,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_2,5.383476,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2303,US-xHA,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_4,6.0434647,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2304,US-xHA,18858,13,18TYN,2021-11-02 12:20:18,L1CT_RAD,radiance_5,5.415773,DBF,Dfb,6.62,1071,351,42.5369,-72.1727
2305,US-Ha1,18858,13,18TYN,2021-11-02 12:20:18,L2T_LSTE,EmisWB,0.91,DBF,Dfb,6.62,1071,340,42.5378,-72.1715
