,tower,lat,lon,orbit,scene,tile,time_UTC,date_UTC,doy,time_solar,AOT,COT,vapor_gccm,ozone_cm,SZA,KG,Unnamed: 0,lat_Y,lon_Y,orbit_Y,scene_Y,tile_Y,time_UTC_Y,time_solar_Y,BESSinst,ESI,ESIdaily,ESIdailyUncertainty,ETdaily,ETdailyUncertainty,ETinstUncertainty,EmisWB,GPP,LST,LST_err,MOD16inst,NDVI-UQ,PET,PTJPLSMcanopy,PTJPLSMinst,PTJPLSMinterception,PTJPLSMsoil,RH,Rg,Rn,SM,STICcanopy,STICinst,Ta,WUE,albedo-UQ,height,radiance_1,radiance_2,radiance_3,radiance_4,radiance_5,view_zenith,year,Ta_C,ST_K,NDVI,albedo,ST_C,elevation_km,Ra,UV,VIS,NIR,VISdiff,NIRdiff,VISdir,NIRdir
238,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:48.984,0.0665357485413551,28.088115692138672,1.8407089710235596,0.2875721454620361,63.67948675564277,4.0,6891,40.2759,-105.5459,5578,2,13TDE,6/30/19 17:16,14:06.0,98.178894,0.633834,1.0,0.00396,4.855255,0.0396,213.6473,0.884,5.6192174,281.56,1.32,684.17224,,435.0291,0.4111436,275.77295,0.12233333,0.4665231,0.5666953,136.92828075508768,689.605,0.36350822,0.5872528,362.7422,14.6686535,0.0,,2738.3271,,5.981648,,6.7708426,5.2378483,4.266919,2019,14.6686535,281.56,0.56295586,0.08498427,8.41,0.472,571.8010882797873,10.292830905322283,72.63379238814477,53.82188274570875,66.45970612387649,53.82145928519406,6.174086264268283,0.0004234605146891113
239,US-xRM,40.2759,-105.5459,5578,2,13TDE,2019-06-30 00:00:00,2019-06-30,181,2019-06-29 16:57:48.984,0.0665357485413551,28.088115692138672,1.8407089710235596,0.2875721454620361,63.67948675564277,4.0,6892,40.2759,-105.5459,5578,2,13TDE,6/30/19 17:16,14:06.0,98.178894,0.633834,1.0,0.00396,4.855255,0.0396,213.6473,0.884,5.6192174,281.56,1.32,684.17224,,435.0291,0.4111436,275.77295,0.12233333,0.4665231,0.5666953,136.92828075508768,689.605,0.36350822,0.5872528,362.7422,14.6686535,0.0,,2738.3271,,5.981648,,6.7708426,5.2378483,4.266919,2019,14.6686535,281.56,0.56295586,0.08498427,8.41,0.472,571.8010882797873,10.292830905322283,72.63379238814477,53.82188274570875,66.45970612387649,53.82145928519406,6.174086264268283,0.0004234605146891113
240,US-xRM,40.2759,-105.5459,10670,5,13TDE,2020-05-24 00:00:00,2020-05-24,145,2020-05-23 16:57:48.984,0.0736475735902786,5.147436618804932,0.8589330911636353,0.3303238153457641,65.22666738670692,4.0,7003,40.2759,-105.5459,10670,4,13TDE,5/24/20 00:52,50:06.0,,,,,,,,0.95,,277.44,0.84,,,,,,,,,215.6590822139804,,,,,,,,2736.3926,,5.7152877,,6.4969463,5.861717,0.4565124,2020,,277.44,0.4309772,0.07783636,4.29,0.472,544.0874971940736,14.92559483327815,104.72187679754016,95.46390083254312,68.8687936350033,95.46259780149848,35.85308316253686,0.0013030310446424664
241,US-xUK,39.0404,-95.1921,5761,5,15SUD,2019-07-12 00:00:00,2019-07-12,193,2019-07-11 17:39:13.896,0.1117717772722244,-0.1625987291336059,2.5660128593444824,0.3091683983802795,72.3428989246783,4.0,7735,39.0404,-95.1921,5761,5,15SUD,7/12/19 12:16,55:57.9,,,,,,,,0.974,,292.94,1.96,,,,,,,,,230.26752952248762,,,,,,,,295.75125,,7.932207,,8.479945,7.748573,24.28432,2019,,292.94,0.8683302,0.10187382,19.79,0.529,391.375865845531,13.972923229110727,103.63699966992732,111.42713936170217,32.902925848738995,3.9117694072796523,70.73407382118833,107.51536995442252
242,US-xUK,39.0404,-95.1921,6108,5,15SUD,2019-08-03 00:00:00,2019-08-03,215,2019-08-02 17:39:13.896,0.2129392921924591,24.709064483642575,4.781943321228027,0.2978636622428894,74.85800145501776,4.0,7743,39.0404,-95.1921,6108,5,15SUD,8/3/19 20:32,11:53.9,498.5692,0.47870767,1.0,0.00744,3.61118475,0.0744,148.08185,0.962,50.0,299.96,2.48,559.6253,,489.36334,0.6008626,231.88455,0.25403562,0.14548162,0.601058,59.680986517562616,560.51874,0.3061324,0.83725256,306.02585,28.896776,0.0,,295.69843,,8.526817,,8.914354,7.843127,5.9009676,2019,28.896776,299.96,0.8177778,0.11857569,26.81,0.529,338.60949386099526,4.806239846322019,31.804472942913193,23.073983065364683,29.10099387282873,23.07381390142729,2.7034790700844624,0.00016916393739307978
243,US-xUK,39.0404,-95.1921,7516,7,15SUD,2019-11-02 00:00:00,2019-11-02,306,2019-11-01 17:39:13.896,0.1042277365922927,0.819633960723877,0.9191104769706726,0.3251445889472961,94.94809714704957,4.0,7764,39.0404,-95.1921,7516,7,15SUD,11/2/19 15:01,40:54.9,71.36073,0.665149,1.0,0.0024,1.33860585,0.024,41.062202,0.976,0.0,276.06,0.8,149.44518,,66.31732,0.39821225,46.134956,0.2773716,0.36397868,0.7153041,0.0,150.89388,0.26511195,0.43606097,69.22132,1.2740476,0.0,,295.65048,,5.6449556,,6.3365564,6.098812,22.584354,2019,1.2740476,276.06,0.6023008,0.066146106,2.91,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,US-xUK,39.0404,-95.1921,7985,4,15SUD,2019-12-02 00:00:00,2019-12-02,336,2019-12-01 17:39:13.896,0.108162522315979,1.9574525356292725,0.9189603924751282,0.391567587852478,99.64193609188976,4.0,7769,39.0404,-95.1921,7985,4,15SUD,12/2/19 20:23,03:06.9,341.9877,0.813346,1.0,0.0024,1.7899311,0.024,100.88938,0.97,0.0,274.3,0.8,191.50374,,101.06197,0.51398736,82.42085,0.023909185,0.46205884,0.4202231,0.0,208.79025,0.30223155,0.82906556,144.46413,5.1913633,0.0,,295.55676,,5.555856,,6.1359286,5.8480563,18.42712,2019,5.1913633,274.3,0.48911658,0.10969757,1.15,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,US-xUK,39.0404,-95.1921,8325,8,15SUD,2019-12-24 00:00:00,2019-12-24,358,2019-12-23 17:39:13.896,0.0502305328845977,0.1926981061697006,0.5926873683929443,0.2673030495643616,100.71370029824956,4.0,7782,39.0404,-95.1921,8325,8,15SUD,12/24/19 18:48,27:13.9,419.04752,0.71312124,,,0.99936485,,118.21905,0.956,0.0,281.24,0.84,184.0671,,144.04959,0.2281988,100.92665,0.09289329,0.6790879,0.5999361,0.0,248.95255,0.2819922,0.59370416,122.44498,12.657937,0.0,,296.44278,,6.4425898,,6.975626,6.4239902,23.378468,2019,12.657937,281.24,0.39735717,0.059554987,8.09,0.529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,US-xUK,39.0404,-95.1921,10994,7,15SUD,2020-06-13 00:00:00,2020-06-13,165,2020-06-12 17:39:13.896,0.1078893393278122,16.313081741333008,2.699544906616211,0.3108876943588257,71.79002290788208,4.0,7827,39.0404,-95.1921,10994,7,15SUD,6/13/20 22:44,23:15.9,239.78275,0.43738592,1.0,0.00672,4.1890162,0.0672,82.308464,0.974,50.0,302.48,2.24,301.38672,,269.7554,0.6462574,118.182785,0.31260782,0.04684399,0.60921586,101.62490643246036,301.38672,0.30173817,0.81337243,169.5224,29.333225,0.0,,297.09506,,8.930073,,9.330113,8.230346,26.964445,2020,29.333225,302.48,0.8898383,0.11542435,29.33,0.529,403.617014105591,7.756530001590265,52.15414880951514,41.57042390021553,47.72088403013409,41.57007205398587,4.433264779381055,0.00035184622966255574
247,US-xUK,39.0404,-95.1921,11909,6,15SUD,2020-08-11 00:00:00,2020-08-11,224,2020-08-10 17:39:13.896,0.1432612538337707,10.70265007019043,4.34622049331665,0.2923482060432434,76.34191809275326,4.0,7858,39.0404,-95.1921,11909,6,15SUD,8/11/20 23:08,47:44.9,1000.0,0.47106045,1.0,0.008760001,3.12011755,0.0876,382.363,0.962,50.0,299.58,2.92,182.51494,,156.38757,0.32233402,73.077614,0.4393202,0.23881117,0.6969274,75.16501783558115,182.51494,0.30794114,0.87845385,101.65158,29.102583,0.0,,296.19656,,8.610854,,9.02407,7.999105,1.2611378,2020,29.102583,299.58,0.7618812,0.16285838,26.43,0.529,307.04850877826107,6.038791544497661,38.52257700551171,30.58756374426914,31.863295904207646,30.58729938594277,6.65928110130406,0.000264358326369063
248,US-xUK,39.0404,-95.1921,16668,8,15SUD,2021-06-14 00:00:00,2021-06-14,165,2021-06-13 17:39:13.896,0.1210456192493438,0.0,1.876023530960083,0.3062410056591034,71.79002290788208,4.0,7953,39.0404,-95.1921,16672,8,15SUD,6/14/21 21:57,36:45.9,,,,,,,,0.932,,295.92,1.88,,,,,,,,,242.17303280783798,,,,,,,,296.34848,,8.335989,,8.727467,7.639165,25.181248,2021,,295.92,0.88798267,0.09946413,22.77,0.529,403.617014105591,14.427882184295887,107.90380214513507,118.58783733236534,33.58327939778395,4.206581563680217,74.32052274735113,114.38125576868512
249,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,174,2021-06-22 17:39:13.896,0.1099024415016174,0.0102111222222447,2.5564846992492676,0.3218845129013061,71.62763995039181,4.0,7959,39.0404,-95.1921,16806,4,15SUD,6/23/21 11:33,12:29.9,,,,,,,,0.964,,290.26,1.88,,,,,,,,,242.4390278548261,,,,,,,,295.69662,,7.579109,,8.133173,7.4514327,9.222123,2021,,290.26,0.86963665,0.10773062,17.11,0.529,406.61609310548243,14.567345136471683,108.75265529829566,117.9331757808303,36.23194448810394,5.415474236482355,72.52071081019173,112.51770154434794
250,US-xUK,39.0404,-95.1921,16810,8,15SUD,2021-06-23 00:00:00,2021-06-23,174,2021-06-22 17:39:13.896,0.1099024415016174,0.0102111222222447,2.5564846992492676,0.3218845129013061,71.62763995039181,4.0,7961,39.0404,-95.1921,16810,8,15SUD,6/23/21 18:03,42:58.9,658.23425,0.8400702,1.0,0.00732,6.24996415,0.0732,193.73781,0.958,50.0,303.86,2.44,669.1147,,588.03046,0.82081187,496.88046,0.1340562,0.03991641,0.58573127,242.4390278548261,671.00024,0.24836558,0.046509,207.17328,28.48504,0.0,,296.11203,,9.016659,,9.391277,8.138378,18.6609,2021,28.48504,303.86,0.86963665,0.10773062,30.71,0.529,406.61609310548243,14.567345136471683,108.75265529829566,117.9331757808303,36.23194448810394,5.415474236482355,72.52071081019173,112.51770154434794
251,US-xUN,46.2339,-89.5373,12274,4,15TYM,2020-09-04 00:00:00,2020-09-04,248,2020-09-03 18:01:51.048,0.0455126874148845,28.33982276916504,1.2408113479614258,0.3333104252815246,84.92413765429929,4.0,8175,46.2339,-89.5373,12274,4,15TYM,9/4/20 12:09,11:20.0,,,,,,,,0.978,,279.62,1.08,,,,,,,,,13.694291757491072,,,,,,,,495.53247,,6.158949,,6.790765,6.453102,16.98495,2020,,279.62,0.8391488,0.13355924,6.47,0.548,116.3198657245294,1.1537362666705961,7.020408231854605,5.521951462961544,6.423650176419442,5.521910979485028,0.5967580554351626,4.048347651597339e-05
